labels,mm_x,mm_y,mm_z,surfmm_x,surfmm_y,surfmm_z,vox_x,vox_y,vox_z,roi,roiNum
LC6,-64.73170731707316,-46.170731707317074,-8.756097560975604,-63.73170731707316,-29.170731707317078,-27.756097560975604,191,155,98,ctx-lh-middletemporal,1015.0
LD2,-46.14285714285714,-49.625,-5.392857142857139,-45.14285714285714,-32.625,-24.39285714285714,173,152,95,ctx-lh-inferiortemporal,1009.0
LD3,-51.26190476190476,-52.88095238095238,-4.11904761904762,-50.26190476190476,-35.88095238095238,-23.11904761904762,178,151,92,ctx-lh-inferiortemporal,1009.0
LD4,-56.22448979591837,-55.77551020408163,-1.9183673469387656,-55.22448979591837,-38.77551020408163,-20.91836734693877,183,148,89,ctx-lh-inferiortemporal,1009.0
LD5,-61.08333333333334,-57.58333333333333,-0.0416666666666571,-60.08333333333334,-40.58333333333333,-19.041666666666657,188,147,87,ctx-lh-inferiortemporal,1009.0
LD6,-64.875,-58.875,3.25,-63.875,-41.875,-15.75,191,143,86,ctx-lh-middletemporal,1015.0
RA1,19.974358974358974,-4.128205128205138,-15.71794871794873,20.974358974358974,12.871794871794862,-34.71794871794873,107,162,140,Right-Amygdala,54.0
RA2,24.875,-3.3499999999999943,-17.474999999999994,25.875,13.650000000000006,-36.475,102,164,141,Right-Amygdala,54.0
RA3,30.21052631578948,-2.44736842105263,-18.55263157894737,31.21052631578948,14.55263157894737,-37.55263157894737,96,165,142,Right-Amygdala,54.0
RA4,35.9795918367347,-1.367346938775512,-19.20408163265307,36.9795918367347,15.632653061224488,-38.20408163265307,91,166,143,ctx-rh-insula,2035.0
RA5,42.56603773584905,-0.0188679245283083,-20.56603773584905,43.56603773584905,16.98113207547169,-39.56603773584905,84,167,144,ctx-rh-superiortemporal,2030.0
RA6,47.5945945945946,1.7837837837837751,-19.918918918918905,48.5945945945946,18.783783783783772,-38.918918918918905,79,166,146,ctx-rh-superiortemporal,2030.0
RA7,53.03703703703704,2.574074074074076,-20.59259259259258,54.03703703703704,19.57407407407408,-39.59259259259258,73,167,147,ctx-rh-middletemporal,2015.0
RA8,57.77777777777777,4.269841269841265,-21.365079365079367,58.77777777777777,21.269841269841265,-40.36507936507937,69,168,149,ctx-rh-middletemporal,2015.0
RB1,24.16666666666667,-16.606060606060595,-19.818181818181813,25.16666666666667,0.3939393939394051,-38.81818181818181,102,166,128,Right-Hippocampus,53.0
RB2,29.231707317073173,-16.085365853658544,-17.65853658536585,30.231707317073173,0.9146341463414558,-36.65853658536585,97,164,128,Right-Hippocampus,53.0
RB3,34.31746031746032,-15.809523809523796,-15.730158730158736,35.31746031746032,1.190476190476204,-34.730158730158735,92,162,129,Right-Hippocampus,53.0
RB4,41.33846153846154,-14.69230769230768,-13.184615384615398,42.33846153846154,2.307692307692321,-32.1846153846154,85,160,130,ctx-rh-superiortemporal,2030.0
RB5,46.875,-14.5625,-11.875,47.875,2.4375,-30.875,80,158,130,ctx-rh-superiortemporal,2030.0
RB6,50.58928571428571,-13.821428571428584,-9.625,51.58928571428571,3.1785714285714164,-28.625,76,156,131,ctx-rh-superiortemporal,2030.0
RB7,55.127272727272725,-13.472727272727267,-8.036363636363632,56.127272727272725,3.527272727272731,-27.03636363636363,71,155,131,ctx-rh-superiortemporal,2030.0
RB8,60.400000000000006,-13.240000000000007,-6.300000000000011,61.400000000000006,3.759999999999991,-25.30000000000001,66,153,131,ctx-rh-superiortemporal,2030.0
RB9,65.85714285714286,-13.253968253968251,-5.253968253968253,66.85714285714286,3.746031746031747,-24.253968253968253,61,152,131,ctx-rh-superiortemporal,2030.0
RC1,26.63414634146342,-24.731707317073173,-11.073170731707307,27.63414634146342,-7.731707317073173,-30.073170731707307,100,158,120,Right-Hippocampus,53.0
RC2,31.770491803278688,-28.18032786885246,-11.081967213114751,32.77049180327869,-11.18032786885246,-30.08196721311475,95,158,116,Right-Hippocampus,53.0
RC3,36.6,-31.675,-9.300000000000011,37.6,-14.674999999999995,-28.30000000000001,90,156,113,ctx-rh-fusiform,2007.0
RC4,39.10526315789474,-34.55263157894737,-9.55263157894737,40.10526315789474,-17.55263157894737,-28.55263157894737,87,156,110,ctx-rh-fusiform,2007.0
RC7,51.0377358490566,-45.09433962264151,-7.15094339622641,52.0377358490566,-28.094339622641517,-26.15094339622641,75,154,99,ctx-rh-inferiortemporal,2009.0
RC8,55.05555555555556,-47.5,-6.666666666666657,56.05555555555556,-30.5,-25.666666666666657,71,153,97,ctx-rh-inferiortemporal,2009.0
RC9,59.352941176470594,-49.66666666666667,-4.901960784313729,60.352941176470594,-32.66666666666667,-23.90196078431373,67,151,95,ctx-rh-middletemporal,2015.0
RC10,64.57534246575342,-51.945205479452056,-3.684931506849324,65.57534246575342,-34.945205479452056,-22.684931506849324,62,150,93,ctx-rh-middletemporal,2015.0
RE1,45.11475409836065,-12.442622950819668,-41.672131147541,46.11475409836065,4.557377049180332,-60.672131147541,81,188,132,ctx-rh-inferiortemporal,2009.0
RE2,49.0204081632653,-14.673469387755093,-36.85714285714286,50.0204081632653,2.326530612244909,-55.85714285714286,77,183,130,ctx-rh-inferiortemporal,2009.0
RE3,52.564516129032256,-16.725806451612897,-32.2258064516129,53.564516129032256,0.2741935483871032,-51.2258064516129,74,179,128,ctx-rh-inferiortemporal,2009.0
RE4,57.24074074074075,-18.407407407407405,-28.518518518518505,58.24074074074075,-1.4074074074074048,-47.518518518518505,69,175,126,ctx-rh-inferiortemporal,2009.0
RE5,60.55319148936171,-20.170212765957444,-25.446808510638306,61.55319148936171,-3.1702127659574444,-44.44680851063831,66,172,124,ctx-rh-middletemporal,2015.0
RE6,62.888888888888886,-22.539682539682545,-21.07936507936509,63.888888888888886,-5.539682539682545,-40.07936507936509,64,168,122,ctx-rh-middletemporal,2015.0
RE7,67.03999999999999,-24.94,-17.25999999999999,68.03999999999999,-7.939999999999998,-36.25999999999999,59,164,120,ctx-rh-middletemporal,2015.0
RE8,70.54347826086956,-26.82608695652173,-14.02173913043478,71.54347826086956,-9.826086956521737,-33.02173913043478,56,161,118,ctx-rh-middletemporal,2015.0
RF1,47.60416666666667,-35.16666666666667,-24.708333333333343,48.60416666666667,-18.16666666666667,-43.70833333333334,79,171,109,ctx-rh-fusiform,2007.0
RF2,48.83333333333333,-39.66666666666667,-21.866666666666674,49.83333333333333,-22.66666666666667,-40.866666666666674,78,168,105,ctx-rh-fusiform,2007.0
RF3,50.400000000000006,-44.31111111111112,-18.46666666666667,51.400000000000006,-27.31111111111112,-37.46666666666667,76,165,100,ctx-rh-inferiortemporal,2009.0
RF4,51.96666666666667,-48.0,-15.033333333333331,52.96666666666667,-31.0,-34.03333333333333,75,162,97,ctx-rh-inferiortemporal,2009.0
RF5,54.29545454545455,-51.77272727272727,-11.886363636363626,55.29545454545455,-34.772727272727266,-30.886363636363622,72,158,93,ctx-rh-inferiortemporal,2009.0
RF6,57.53125,-54.6875,-7.375,58.53125,-37.6875,-26.375,69,154,90,ctx-rh-middletemporal,2015.0
RF7,60.22641509433963,-58.35849056603773,-3.415094339622641,61.22641509433963,-41.35849056603773,-22.41509433962264,66,150,86,ctx-rh-middletemporal,2015.0
RG1,39.65217391304349,19.47826086956522,-14.34782608695653,40.65217391304349,36.47826086956522,-33.34782608695653,87,161,164,ctx-rh-superiortemporal,2030.0
RG3,47.30434782608695,20.934782608695656,-5.108695652173907,48.30434782608695,37.934782608695656,-24.108695652173907,79,152,165,ctx-rh-parsopercularis,2018.0
RG4,50.92156862745098,20.529411764705884,-0.8039215686274588,51.92156862745098,37.52941176470589,-19.80392156862746,76,147,165,ctx-rh-parsopercularis,2018.0
RG5,56.147058823529406,20.235294117647072,3.823529411764696,57.147058823529406,37.23529411764707,-15.176470588235304,70,143,165,ctx-rh-parsopercularis,2018.0
RG6,60.76271186440678,20.440677966101703,7.593220338983059,61.76271186440678,37.4406779661017,-11.40677966101694,66,139,165,ctx-rh-parsopercularis,2018.0
RH1,37.92307692307692,-10.25,0.2884615384615472,38.92307692307692,6.75,-18.711538461538453,89,146,134,ctx-rh-insula,2035.0
RH2,43.051948051948045,-9.597402597402606,4.5454545454545325,44.051948051948045,7.402597402597394,-14.454545454545467,83,142,135,ctx-rh-insula,2035.0
RH3,47.813559322033896,-9.016949152542368,10.45762711864407,48.813559322033896,7.983050847457633,-8.54237288135593,79,136,135,ctx-rh-postcentral,2022.0
RH4,52.18367346938776,-8.122448979591837,15.285714285714278,53.18367346938776,8.877551020408163,-3.7142857142857215,74,131,136,ctx-rh-postcentral,2022.0
RH5,56.5609756097561,-7.658536585365852,16.804878048780495,57.5609756097561,9.341463414634148,-2.1951219512195053,70,130,137,ctx-rh-postcentral,2022.0
RH6,60.58333333333333,-8.138888888888886,19.30555555555556,61.58333333333333,8.861111111111114,0.3055555555555571,66,127,136,ctx-rh-postcentral,2022.0
RH7,65.11538461538461,-7.076923076923066,22.192307692307693,66.11538461538461,9.923076923076934,3.1923076923076934,61,124,137,ctx-rh-postcentral,2022.0
RI1,4.566037735849051,-41.43396226415095,26.83018867924528,5.566037735849051,-24.43396226415095,7.830188679245282,122,120,103,ctx-rh-isthmuscingulate,2010.0
RI7,40.81395348837209,-46.34883720930233,30.232558139534888,41.81395348837209,-29.34883720930233,11.232558139534888,86,116,98,ctx-rh-inferiorparietal,2008.0
RI8,46.42424242424242,-45.90909090909091,31.727272727272734,47.42424242424242,-28.909090909090907,12.727272727272734,80,115,99,ctx-rh-inferiorparietal,2008.0
RI9,51.086956521739125,-45.086956521739125,33.39130434782609,52.086956521739125,-28.086956521739125,14.391304347826091,75,113,99,ctx-rh-inferiorparietal,2008.0
RI10,56.70370370370371,-44.0,34.925925925925924,57.70370370370371,-27.0,15.925925925925924,70,112,101,ctx-rh-supramarginal,2031.0
RI11,62.97297297297297,-43.70270270270271,35.5945945945946,63.97297297297297,-26.70270270270271,16.594594594594597,64,111,101,ctx-rh-supramarginal,2031.0
LA1,-15.064516129032256,-2.4838709677419217,-19.967741935483872,-14.064516129032256,14.516129032258078,-38.96774193548387,142,166,142,Left-Amygdala,18.0
LA2,-20.395833333333343,-1.5416666666666572,-20.958333333333343,-19.395833333333343,15.458333333333345,-39.95833333333334,147,167,143,Left-Amygdala,18.0
LA3,-24.74000000000001,-0.8000000000000114,-21.539999999999992,-23.74000000000001,16.19999999999999,-40.53999999999999,151,168,144,Left-Amygdala,18.0
LA4,-29.534883720930225,-1.0697674418604777,-23.116279069767444,-28.534883720930225,15.930232558139522,-42.11627906976744,156,170,143,Left-Amygdala,18.0
LA5,-34.769230769230774,-1.423076923076934,-23.5,-33.769230769230774,15.576923076923066,-42.5,161,170,143,ctx-lh-insula,1035.0
LA6,-39.14893617021278,-1.6808510638297776,-25.148936170212774,-38.14893617021278,15.319148936170222,-44.14893617021278,166,172,143,ctx-lh-insula,1035.0
LA7,-42.81081081081081,-1.918918918918905,-25.243243243243256,-41.81081081081081,15.081081081081097,-44.243243243243256,169,172,143,ctx-lh-superiortemporal,1030.0
LA8,-48.95833333333334,-2.25,-27.208333333333343,-47.95833333333334,14.75,-46.20833333333334,175,174,142,ctx-lh-middletemporal,1015.0
LA9,-54.29411764705881,-0.9215686274509663,-27.49019607843138,-53.29411764705881,16.078431372549034,-46.49019607843138,181,174,144,ctx-lh-middletemporal,1015.0
LA10,-59.938775510204096,-1.2857142857142776,-27.571428571428584,-58.938775510204096,15.714285714285722,-46.57142857142858,186,174,143,ctx-lh-middletemporal,1015.0
LA11,-65.11666666666667,-1.73333333333332,-29.46666666666667,-64.11666666666667,15.26666666666668,-48.46666666666667,192,176,143,ctx-lh-middletemporal,1015.0
LB1,-18.486486486486484,-11.378378378378386,-23.459459459459453,-17.486486486486484,5.621621621621614,-42.45945945945945,145,170,133,Left-Hippocampus,17.0
LB2,-22.76315789473685,-11.78947368421052,-23.94736842105263,-21.76315789473685,5.21052631578948,-42.94736842105263,149,170,133,Left-Hippocampus,17.0
LB3,-28.05769230769232,-12.0,-22.365384615384613,-27.05769230769232,5.0,-41.36538461538461,155,169,133,Left-Hippocampus,17.0
LB4,-32.282608695652186,-11.782608695652186,-22.02173913043478,-31.282608695652183,5.217391304347814,-41.02173913043478,159,169,133,Left-Hippocampus,17.0
LB5,-37.0344827586207,-12.82758620689654,-22.241379310344826,-36.0344827586207,4.172413793103459,-41.241379310344826,164,169,132,Left-Hippocampus,17.0
LB8,-50.5,-14.840909090909092,-19.47727272727272,-49.5,2.1590909090909065,-38.47727272727272,177,166,130,ctx-lh-middletemporal,1015.0
LB9,-55.26865671641792,-15.507462686567152,-18.925373134328368,-54.26865671641792,1.492537313432848,-37.92537313432837,182,165,129,ctx-lh-middletemporal,1015.0
LB10,-61.78431372549019,-15.54901960784315,-17.529411764705884,-60.78431372549019,1.4509803921568505,-36.52941176470589,188,164,129,ctx-lh-middletemporal,1015.0
LB11,-67.48214285714286,-16.76785714285714,-19.10714285714286,-66.48214285714286,0.2321428571428612,-38.10714285714286,194,166,128,ctx-lh-middletemporal,1015.0
LC1,-23.29411764705881,-21.411764705882348,-23.14705882352942,-22.29411764705881,-4.411764705882348,-42.14705882352942,150,170,123,Left-Hippocampus,17.0
LC2,-27.69999999999999,-21.83333333333333,-20.333333333333343,-26.69999999999999,-4.833333333333329,-39.33333333333334,154,167,123,Left-Hippocampus,17.0
LC3,-32.06060606060606,-22.939393939393938,-20.575757575757564,-31.060606060606062,-5.939393939393938,-39.57575757575757,159,167,122,Left-Hippocampus,17.0
LC4,-36.22857142857143,-25.08571428571429,-20.28571428571428,-35.22857142857143,-8.085714285714289,-39.28571428571428,163,167,119,ctx-lh-fusiform,1007.0
LC5,-40.27272727272728,-26.431818181818187,-19.931818181818187,-39.27272727272728,-9.431818181818189,-38.93181818181819,167,166,118,ctx-lh-fusiform,1007.0
LC6,-44.69999999999999,-28.53333333333333,-20.03333333333333,-43.69999999999999,-11.533333333333331,-39.03333333333333,171,167,116,ctx-lh-inferiortemporal,1009.0
LC7,-49.0,-29.53488372093024,-19.813953488372107,-48.0,-12.53488372093024,-38.81395348837211,176,166,115,ctx-lh-inferiortemporal,1009.0
LC8,-55.69354838709677,-30.11290322580645,-18.032258064516128,-54.69354838709677,-13.112903225806448,-37.03225806451613,182,165,114,ctx-lh-inferiortemporal,1009.0
LC9,-63.12857142857143,-31.51428571428572,-18.81428571428572,-62.12857142857143,-14.51428571428572,-37.81428571428572,190,165,113,ctx-lh-middletemporal,1015.0
LC10,-67.8095238095238,-33.47619047619048,-19.571428571428584,-66.8095238095238,-16.47619047619048,-38.57142857142858,194,166,111,ctx-lh-middletemporal,1015.0
LF1,-38.08928571428572,-44.80357142857143,-25.16071428571428,-37.08928571428572,-27.80357142857143,-44.16071428571428,165,172,100,ctx-lh-fusiform,1007.0
LF2,-41.024390243902445,-46.92682926829268,-22.17073170731706,-40.024390243902445,-29.92682926829268,-41.17073170731706,168,169,98,ctx-lh-fusiform,1007.0
LF3,-44.9047619047619,-48.95238095238095,-21.64285714285714,-43.9047619047619,-31.95238095238095,-40.64285714285714,171,168,96,ctx-lh-fusiform,1007.0
LF4,-50.365853658536594,-50.78048780487805,-20.17073170731706,-49.365853658536594,-33.78048780487805,-39.17073170731706,177,167,94,ctx-lh-inferiortemporal,1009.0
LF5,-55.85106382978722,-52.40425531914893,-19.297872340425528,-54.85106382978722,-35.40425531914893,-38.29787234042553,182,166,92,ctx-lh-inferiortemporal,1009.0
LF6,-61.54716981132074,-54.301886792452834,-17.679245283018872,-60.54716981132074,-37.301886792452834,-36.67924528301887,188,164,90,ctx-lh-inferiortemporal,1009.0
LF7,-61.54716981132074,-54.301886792452834,-17.679245283018872,-60.54716981132074,-37.301886792452834,-36.67924528301887,188,164,90,ctx-lh-inferiortemporal,1009.0
LI1,-25.886363636363622,20.204545454545467,-41.31818181818181,-24.886363636363622,37.20454545454547,-60.31818181818181,152,188,165,ctx-lh-temporalpole,1033.0
LI2,-30.59259259259258,19.833333333333343,-40.68518518518519,-29.59259259259258,36.83333333333334,-59.68518518518519,157,187,164,ctx-lh-temporalpole,1033.0
LI3,-35.10869565217391,18.717391304347814,-39.82608695652175,-34.10869565217391,35.717391304347814,-58.82608695652175,162,186,163,ctx-lh-temporalpole,1033.0
LI4,-39.42222222222222,17.71111111111111,-38.66666666666666,-38.42222222222222,34.71111111111111,-57.66666666666666,166,185,162,ctx-lh-temporalpole,1033.0
LI5,-44.08333333333334,16.125,-38.08333333333334,-43.08333333333334,33.125,-57.08333333333334,171,185,161,ctx-lh-middletemporal,1015.0
LI6,-50.075471698113205,15.226415094339616,-38.490566037735846,-49.075471698113205,32.226415094339615,-57.490566037735846,177,185,160,ctx-lh-middletemporal,1015.0
LP1,-3.865384615384613,-50.53846153846153,29.42307692307692,-2.865384615384613,-33.53846153846153,10.42307692307692,130,117,94,ctx-lh-isthmuscingulate,1010.0
LP2,-9.285714285714278,-49.71428571428571,29.51428571428572,-8.285714285714278,-32.71428571428571,10.51428571428572,136,117,95,ctx-lh-isthmuscingulate,1010.0
LP3,-15.26666666666668,-49.83333333333333,28.83333333333333,-14.26666666666668,-32.83333333333333,9.833333333333329,142,118,95,ctx-lh-precuneus,1025.0
LP8,-42.44827586206896,-46.72413793103448,27.827586206896555,-41.44827586206896,-29.72413793103448,8.827586206896555,169,119,98,ctx-lh-inferiorparietal,1008.0
LP10,-51.07142857142858,-44.67857142857143,29.32142857142857,-50.07142857142858,-27.67857142857143,10.32142857142857,178,117,100,ctx-lh-supramarginal,1031.0
LP11,-56.71111111111111,-43.17777777777778,31.40000000000001,-55.71111111111111,-26.177777777777777,12.400000000000006,183,115,101,ctx-lh-supramarginal,1031.0
LP12,-60.84210526315789,-41.21052631578948,30.36842105263157,-59.84210526315789,-24.21052631578948,11.368421052631575,187,116,103,ctx-lh-supramarginal,1031.0
LQ2,-29.0,23.71875,2.96875,-28.0,40.71875,-16.03125,156,144,168,ctx-lh-insula,1035.0
LQ3,-34.98214285714286,25.625,3.232142857142861,-33.98214285714286,42.625,-15.76785714285714,161,143,170,ctx-lh-insula,1035.0
LQ4,-41.9433962264151,27.41509433962264,3.339622641509436,-40.9433962264151,44.41509433962264,-15.660377358490564,168,143,172,ctx-lh-parstriangularis,1020.0
LQ5,-48.05454545454546,28.909090909090907,2.327272727272714,-47.05454545454546,45.90909090909091,-16.672727272727286,175,144,173,ctx-lh-parstriangularis,1020.0
LQ6,-55.15686274509804,29.47058823529412,1.7058823529411882,-54.15686274509804,46.47058823529412,-17.294117647058812,182,145,174,ctx-lh-parstriangularis,1020.0
LS1,-31.078431372549037,-17.039215686274517,5.0,-30.078431372549037,-0.0392156862745167,-14.0,158,142,127,Left-Putamen,12.0
LS2,-35.94999999999999,-16.69999999999999,8.099999999999994,-34.94999999999999,0.3000000000000113,-10.900000000000006,162,138,128,ctx-lh-insula,1035.0
LS3,-40.36363636363637,-17.21818181818182,10.4909090909091,-39.36363636363637,-0.2181818181818187,-8.5090909090909,167,136,127,ctx-lh-insula,1035.0
